Publication Date,Title,Link,json_url,fulltext_url
9/15/2014,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2014/09/15/2014-21900/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/2014-21900?publication_date=2014-09-15,https://www.federalregister.gov/documents/full_text/xml/2014/09/15/2014-21900.xml
9/10/2014,"Stephen F. Austin State University, Nacogdoches, TX",https://www.federalregister.gov/documents/2014/09/10/2014-21483/notice-of-intent-to-repatriate-cultural-items-stephen-f-austin-state-university-nacogdoches-tx,https://www.federalregister.gov/api/v1/documents/2014-21483?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21483.xml
9/10/2014,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2014/09/10/2014-21488/notice-of-intent-to-repatriate-cultural-items-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2014-21488?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21488.xml
9/10/2014,"U.S. Department of Defense, Army, Fort Sill National Historic Landmark and Museum, Fort Sill, OK",https://www.federalregister.gov/documents/2014/09/10/2014-21489/notice-of-intent-to-repatriate-cultural-items-us-department-of-defense-army-fort-sill-national,https://www.federalregister.gov/api/v1/documents/2014-21489?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21489.xml
9/10/2014,"U.S. Department of Defense, Army, Fort Sill National Historic Landmark and Museum, Fort Sill, OK",https://www.federalregister.gov/documents/2014/09/10/2014-21492/notice-of-intent-to-repatriate-cultural-items-us-department-of-defense-army-fort-sill-national,https://www.federalregister.gov/api/v1/documents/2014-21492?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21492.xml
9/10/2014,"California State University, Long Beach, and California State University, Sacramento, CA",https://www.federalregister.gov/documents/2014/09/10/2014-21477/notice-of-intent-to-repatriate-cultural-items-california-state-university-long-beach-and-california,https://www.federalregister.gov/api/v1/documents/2014-21477?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21477.xml
9/10/2014,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2014/09/10/2014-21490/notice-of-intent-to-repatriate-cultural-items-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2014-21490?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21490.xml
9/10/2014,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2014/09/10/2014-21471/notice-of-intent-to-repatriate-cultural-items-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2014-21471?publication_date=2014-09-10,https://www.federalregister.gov/documents/full_text/xml/2014/09/10/2014-21471.xml
8/26/2014,"U.S. Department of the Interior, National Park Service, Aztec Ruins National Monument, Aztec, NM",https://www.federalregister.gov/documents/2014/08/26/2014-20222/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2014-20222?publication_date=2014-08-26,https://www.federalregister.gov/documents/full_text/xml/2014/08/26/2014-20222.xml
7/28/2014,"U.S. Department of the Interior, Bureau of Land Management, New Mexico State Office, Santa Fe, NM",https://www.federalregister.gov/documents/2014/07/28/2014-17735/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-land,https://www.federalregister.gov/api/v1/documents/2014-17735?publication_date=2014-07-28,https://www.federalregister.gov/documents/full_text/xml/2014/07/28/2014-17735.xml
7/28/2014,"Cowlitz County Historical Museum, Kelso, WA",https://www.federalregister.gov/documents/2014/07/28/2014-17734/notice-of-intent-to-repatriate-cultural-items-cowlitz-county-historical-museum-kelso-wa,https://www.federalregister.gov/api/v1/documents/2014-17734?publication_date=2014-07-28,https://www.federalregister.gov/documents/full_text/xml/2014/07/28/2014-17734.xml
6/24/2014,"U.S. Department of the Interior, National Park Service, Whitman Mission National Historic Site, Walla Walla, WA",https://www.federalregister.gov/documents/2014/06/24/2014-14748/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2014-14748?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14748.xml
6/24/2014,"Phoebe A. Hearst Museum of Anthropology, University of California, Berkeley, Berkeley, CA",https://www.federalregister.gov/documents/2014/06/24/2014-14746/notice-of-intent-to-repatriate-cultural-items-phoebe-a-hearst-museum-of-anthropology-university-of,https://www.federalregister.gov/api/v1/documents/2014-14746?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14746.xml
6/24/2014,"U.S. Department of the Interior, Bureau of Land Management, Gila District Office, Tucson, AZ",https://www.federalregister.gov/documents/2014/06/24/2014-14744/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-land,https://www.federalregister.gov/api/v1/documents/2014-14744?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14744.xml
6/24/2014,"City of Bellingham/Whatcom Museum, Bellingham, WA",https://www.federalregister.gov/documents/2014/06/24/2014-14751/notice-of-intent-to-repatriate-cultural-items-city-of-bellinghamwhatcom-museum-bellingham-wa,https://www.federalregister.gov/api/v1/documents/2014-14751?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14751.xml
6/24/2014,"County of Titus, Mount Pleasant, TX",https://www.federalregister.gov/documents/2014/06/24/2014-14758/notice-of-intent-to-repatriate-cultural-items-county-of-titus-mount-pleasant-tx,https://www.federalregister.gov/api/v1/documents/2014-14758?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14758.xml
6/24/2014,"Anthropological Studies Center, Sonoma State University, Rohnert Park, CA",https://www.federalregister.gov/documents/2014/06/24/2014-14750/notice-of-intent-to-repatriate-cultural-items-anthropological-studies-center-sonoma-state-university,https://www.federalregister.gov/api/v1/documents/2014-14750?publication_date=2014-06-24,https://www.federalregister.gov/documents/full_text/xml/2014/06/24/2014-14750.xml
3/31/2014,Oakland Museum of California,https://www.federalregister.gov/documents/2014/03/31/2014-07147/notice-of-intent-to-repatriate-cultural-items-oakland-museum-of-california,https://www.federalregister.gov/api/v1/documents/2014-07147?publication_date=2014-03-31,https://www.federalregister.gov/documents/full_text/xml/2014/03/31/2014-07147.xml
3/31/2014,"Tennessee Valley Authority, Knoxville, TN",https://www.federalregister.gov/documents/2014/03/31/2014-07150/notice-of-intent-to-repatriate-cultural-items-tennessee-valley-authority-knoxville-tn,https://www.federalregister.gov/api/v1/documents/2014-07150?publication_date=2014-03-31,https://www.federalregister.gov/documents/full_text/xml/2014/03/31/2014-07150.xml
3/31/2014,"Museum of Northern Arizona, Flagstaff, AZ",https://www.federalregister.gov/documents/2014/03/31/2014-07144/notice-of-intent-to-repatriate-cultural-items-museum-of-northern-arizona-flagstaff-az,https://www.federalregister.gov/api/v1/documents/2014-07144?publication_date=2014-03-31,https://www.federalregister.gov/documents/full_text/xml/2014/03/31/2014-07144.xml
3/31/2014,"U.S. Department of Defense, Department of the Navy, Washington, DC",https://www.federalregister.gov/documents/2014/03/31/2014-07137/notice-of-intent-to-repatriate-cultural-items-us-department-of-defense-department-of-the-navy,https://www.federalregister.gov/api/v1/documents/2014-07137?publication_date=2014-03-31,https://www.federalregister.gov/documents/full_text/xml/2014/03/31/2014-07137.xml
3/24/2014,"U.S. Department of Agriculture, Forest Service, Coconino National Forest, Flagstaff, AZ",https://www.federalregister.gov/documents/2014/03/24/2014-06270/notice-of-intent-to-repatriate-cultural-items-us-department-of-agriculture-forest-service-coconino,https://www.federalregister.gov/api/v1/documents/2014-06270?publication_date=2014-03-24,https://www.federalregister.gov/documents/full_text/xml/2014/03/24/2014-06270.xml
3/24/2014,"U.S. Department of Agriculture, Forest Service, Coconino National Forest, Flagstaff, AZ",https://www.federalregister.gov/documents/2014/03/24/2014-06271/notice-of-intent-to-repatriate-cultural-items-us-department-of-agriculture-forest-service-coconino,https://www.federalregister.gov/api/v1/documents/2014-06271?publication_date=2014-03-24,https://www.federalregister.gov/documents/full_text/xml/2014/03/24/2014-06271.xml
3/11/2014,"Del Norte County Historical Society, Crescent City, CA",https://www.federalregister.gov/documents/2014/03/11/2014-05187/notice-of-intent-to-repatriate-cultural-items-del-norte-county-historical-society-crescent-city-ca,https://www.federalregister.gov/api/v1/documents/2014-05187?publication_date=2014-03-11,https://www.federalregister.gov/documents/full_text/xml/2014/03/11/2014-05187.xml
2/5/2014,"Art Collection and Galleries, Sweet Briar College, Sweet Briar, VA",https://www.federalregister.gov/documents/2014/02/05/2014-02305/notice-of-intent-to-repatriate-cultural-items-art-collection-and-galleries-sweet-briar-college-sweet,https://www.federalregister.gov/api/v1/documents/2014-02305?publication_date=2014-02-05,https://www.federalregister.gov/documents/full_text/xml/2014/02/05/2014-02305.xml
2/5/2014,"Virginia Museum of Fine Arts, Richmond, VA",https://www.federalregister.gov/documents/2014/02/05/2014-02318/notice-of-intent-to-repatriate-a-cultural-item-virginia-museum-of-fine-arts-richmond-va,https://www.federalregister.gov/api/v1/documents/2014-02318?publication_date=2014-02-05,https://www.federalregister.gov/documents/full_text/xml/2014/02/05/2014-02318.xml
2/5/2014,"Virginia Museum of Fine Arts, Richmond, VA",https://www.federalregister.gov/documents/2014/02/05/2014-02310/notice-of-intent-to-repatriate-a-cultural-item-virginia-museum-of-fine-arts-richmond-va,https://www.federalregister.gov/api/v1/documents/2014-02310?publication_date=2014-02-05,https://www.federalregister.gov/documents/full_text/xml/2014/02/05/2014-02310.xml
1/16/2014,"The Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2014/01/16/2014-00798/notice-of-intent-to-repatriate-cultural-items-the-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/2014-00798?publication_date=2014-01-16,https://www.federalregister.gov/documents/full_text/xml/2014/01/16/2014-00798.xml
1/16/2014,"Tennessee Valley Authority, Knoxville, TN",https://www.federalregister.gov/documents/2014/01/16/2014-00805/notice-of-intent-to-repatriate-cultural-items-tennessee-valley-authority-knoxville-tn,https://www.federalregister.gov/api/v1/documents/2014-00805?publication_date=2014-01-16,https://www.federalregister.gov/documents/full_text/xml/2014/01/16/2014-00805.xml
12/3/2013,"Denver Art Museum, Denver, CO",https://www.federalregister.gov/documents/2013/12/03/2013-28929/notice-of-intent-to-repatriate-cultural-items-denver-art-museum-denver-co,https://www.federalregister.gov/api/v1/documents/2013-28929?publication_date=2013-12-03,https://www.federalregister.gov/documents/full_text/xml/2013/12/03/2013-28929.xml
12/3/2013,"U.S. Department of the Interior, Bureau of Land Management, Alaska State Office, Anchorage, AK",https://www.federalregister.gov/documents/2013/12/03/2013-28918/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-land,https://www.federalregister.gov/api/v1/documents/2013-28918?publication_date=2013-12-03,https://www.federalregister.gov/documents/full_text/xml/2013/12/03/2013-28918.xml
12/3/2013,"U.S. Department of the Interior, Bureau of Land Management, Alaska State Office, Anchorage, AK",https://www.federalregister.gov/documents/2013/12/03/2013-28913/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-land,https://www.federalregister.gov/api/v1/documents/2013-28913?publication_date=2013-12-03,https://www.federalregister.gov/documents/full_text/xml/2013/12/03/2013-28913.xml
9/30/2013,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2013/09/30/2013-23819/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-indian-affairs,https://www.federalregister.gov/api/v1/documents/2013-23819?publication_date=2013-09-30,https://www.federalregister.gov/documents/full_text/xml/2013/09/30/2013-23819.xml
8/30/2013,"Colorado College, Colorado Springs, CO",https://www.federalregister.gov/documents/2013/08/30/2013-21261/notice-of-intent-to-repatriate-cultural-items-colorado-college-colorado-springs-co,https://www.federalregister.gov/api/v1/documents/2013-21261?publication_date=2013-08-30,https://www.federalregister.gov/documents/full_text/xml/2013/08/30/2013-21261.xml
8/16/2013,"Field Museum of Natural History, Chicago, IL; Correction",https://www.federalregister.gov/documents/2013/08/16/2013-19994/notice-of-intent-to-repatriate-a-cultural-item-field-museum-of-natural-history-chicago-il-correction,https://www.federalregister.gov/api/v1/documents/2013-19994?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-19994.xml
8/16/2013,"University of Colorado Museum of Natural History, Boulder, CO",https://www.federalregister.gov/documents/2013/08/16/2013-20061/notice-of-intent-to-repatriate-cultural-items-university-of-colorado-museum-of-natural-history,https://www.federalregister.gov/api/v1/documents/2013-20061?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-20061.xml
8/16/2013,"Thomas Burke Memorial Washington State Museum, University of Washington, Seattle, WA",https://www.federalregister.gov/documents/2013/08/16/2013-19988/notice-of-intent-to-repatriate-cultural-items-thomas-burke-memorial-washington-state-museum,https://www.federalregister.gov/api/v1/documents/2013-19988?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-19988.xml
8/16/2013,"U.S. Department of the Interior, National Park Service, Grand Teton National Park, Moose, WY",https://www.federalregister.gov/documents/2013/08/16/2013-20063/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-20063?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-20063.xml
8/16/2013,"Notice of Intent To Repatriate Cultural Item: Rochester Museum & Science Center, Rochester, NY",https://www.federalregister.gov/documents/2013/08/16/2013-19996/notice-of-intent-to-repatriate-cultural-item-rochester-museum-and-science-center-rochester-ny,https://www.federalregister.gov/api/v1/documents/2013-19996?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-19996.xml
8/16/2013,"Washington State Parks and Recreation Commission, Olympia, WA",https://www.federalregister.gov/documents/2013/08/16/2013-20044/notice-of-intent-to-repatriate-cultural-items-washington-state-parks-and-recreation-commission,https://www.federalregister.gov/api/v1/documents/2013-20044?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-20044.xml
8/16/2013,"University of Colorado Museum of Natural History, Boulder, CO",https://www.federalregister.gov/documents/2013/08/16/2013-20007/notice-of-intent-to-repatriate-cultural-items-university-of-colorado-museum-of-natural-history,https://www.federalregister.gov/api/v1/documents/2013-20007?publication_date=2013-08-16,https://www.federalregister.gov/documents/full_text/xml/2013/08/16/2013-20007.xml
8/12/2013,"Field Museum of Natural History, Chicago, IL; Correction",https://www.federalregister.gov/documents/2013/08/12/2013-19381/notice-of-intent-to-repatriate-cultural-items-field-museum-of-natural-history-chicago-il-correction,https://www.federalregister.gov/api/v1/documents/2013-19381?publication_date=2013-08-12,https://www.federalregister.gov/documents/full_text/xml/2013/08/12/2013-19381.xml
7/30/2013,"U.S. Department of the Interior, National Park Service, Little Bighorn Battlefield National Monument, Crow Agency, MT",https://www.federalregister.gov/documents/2013/07/30/2013-18318/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-18318?publication_date=2013-07-30,https://www.federalregister.gov/documents/full_text/xml/2013/07/30/2013-18318.xml
7/30/2013,"Notice of Intent to Repatriate Cultural Item: Maxwell Museum of Anthropology, University of New Mexico, Albuquerque, NM",https://www.federalregister.gov/documents/2013/07/30/2013-18279/notice-of-intent-to-repatriate-cultural-item-maxwell-museum-of-anthropology-university-of-new-mexico,https://www.federalregister.gov/api/v1/documents/2013-18279?publication_date=2013-07-30,https://www.federalregister.gov/documents/full_text/xml/2013/07/30/2013-18279.xml
7/30/2013,"Monterey Museum of Art, Monterey, CA",https://www.federalregister.gov/documents/2013/07/30/2013-18277/notice-of-intent-to-repatriate-cultural-items-monterey-museum-of-art-monterey-ca,https://www.federalregister.gov/api/v1/documents/2013-18277?publication_date=2013-07-30,https://www.federalregister.gov/documents/full_text/xml/2013/07/30/2013-18277.xml
6/17/2013,"University of Oregon Museum of Natural and Cultural History, Eugene, OR",https://www.federalregister.gov/documents/2013/06/17/2013-14343/notice-of-intent-to-repatriate-cultural-items-university-of-oregon-museum-of-natural-and-cultural,https://www.federalregister.gov/api/v1/documents/2013-14343?publication_date=2013-06-17,https://www.federalregister.gov/documents/full_text/xml/2013/06/17/2013-14343.xml
6/17/2013,"New York State Museum, Albany, NY",https://www.federalregister.gov/documents/2013/06/17/2013-14362/notice-of-intent-to-repatriate-cultural-items-new-york-state-museum-albany-ny,https://www.federalregister.gov/api/v1/documents/2013-14362?publication_date=2013-06-17,https://www.federalregister.gov/documents/full_text/xml/2013/06/17/2013-14362.xml
6/6/2013,"The Field Museum, Chicago, IL",https://www.federalregister.gov/documents/2013/06/06/2013-13463/notice-of-intent-to-repatriate-cultural-items-the-field-museum-chicago-il,https://www.federalregister.gov/api/v1/documents/2013-13463?publication_date=2013-06-06,https://www.federalregister.gov/documents/full_text/xml/2013/06/06/2013-13463.xml
6/6/2013,"University of Michigan, Museum of Anthropology, Ann Arbor, MI",https://www.federalregister.gov/documents/2013/06/06/2013-13465/notice-of-intent-to-repatriate-cultural-items-university-of-michigan-museum-of-anthropology-ann,https://www.federalregister.gov/api/v1/documents/2013-13465?publication_date=2013-06-06,https://www.federalregister.gov/documents/full_text/xml/2013/06/06/2013-13465.xml
6/6/2013,"U.S. Department of Agriculture, Forest Service, San Juan National Forest, Durango, CO",https://www.federalregister.gov/documents/2013/06/06/2013-13461/notice-of-intent-to-repatriate-cultural-items-us-department-of-agriculture-forest-service-san-juan,https://www.federalregister.gov/api/v1/documents/2013-13461?publication_date=2013-06-06,https://www.federalregister.gov/documents/full_text/xml/2013/06/06/2013-13461.xml
5/13/2013,"The Robert S. Peabody Museum of Archaeology, Phillips Academy, Andover, MA",https://www.federalregister.gov/documents/2013/05/13/2013-11221/notice-of-intent-to-repatriate-cultural-items-the-robert-s-peabody-museum-of-archaeology-phillips,https://www.federalregister.gov/api/v1/documents/2013-11221?publication_date=2013-05-13,https://www.federalregister.gov/documents/full_text/xml/2013/05/13/2013-11221.xml
4/15/2013,"U.S. Department of the Interior, National Park Service, Everglades National Park, Homestead, FL",https://www.federalregister.gov/documents/2013/04/15/2013-08767/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-08767?publication_date=2013-04-15,https://www.federalregister.gov/documents/full_text/xml/2013/04/15/2013-08767.xml
4/15/2013,"U.S. Department of the Interior, National Park Service, Little Bighorn Battlefield National Monument, Crow Agency, MT",https://www.federalregister.gov/documents/2013/04/15/2013-08769/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-08769?publication_date=2013-04-15,https://www.federalregister.gov/documents/full_text/xml/2013/04/15/2013-08769.xml
4/15/2013,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC, and the Robert S. Peabody Museum of Archaeology, Phillips Academy, Andover, MA",https://www.federalregister.gov/documents/2013/04/15/2013-08772/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-the-interior-bureau-of-indian,https://www.federalregister.gov/api/v1/documents/2013-08772?publication_date=2013-04-15,https://www.federalregister.gov/documents/full_text/xml/2013/04/15/2013-08772.xml
4/10/2013,"The Field Museum of Natural History, Chicago, IL",https://www.federalregister.gov/documents/2013/04/10/2013-08367/notice-of-intent-to-repatriate-cultural-items-the-field-museum-of-natural-history-chicago-il,https://www.federalregister.gov/api/v1/documents/2013-08367?publication_date=2013-04-10,https://www.federalregister.gov/documents/full_text/xml/2013/04/10/2013-08367.xml
4/10/2013,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2013/04/10/2013-08368/notice-of-intent-to-repatriate-a-cultural-item-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2013-08368?publication_date=2013-04-10,https://www.federalregister.gov/documents/full_text/xml/2013/04/10/2013-08368.xml
3/29/2013,"The Colorado College, Colorado Springs, CO",https://www.federalregister.gov/documents/2013/03/29/2013-07359/notice-of-intent-to-repatriate-cultural-items-the-colorado-college-colorado-springs-co,https://www.federalregister.gov/api/v1/documents/2013-07359?publication_date=2013-03-29,https://www.federalregister.gov/documents/full_text/xml/2013/03/29/2013-07359.xml
3/29/2013,"University of Denver Museum of Anthropology, Denver, CO",https://www.federalregister.gov/documents/2013/03/29/2013-07353/notice-of-intent-to-repatriate-cultural-items-university-of-denver-museum-of-anthropology-denver-co,https://www.federalregister.gov/api/v1/documents/2013-07353?publication_date=2013-03-29,https://www.federalregister.gov/documents/full_text/xml/2013/03/29/2013-07353.xml
3/29/2013,"U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2013/03/29/2013-07374/notice-of-intent-to-repatriate-a-cultural-item-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-07374?publication_date=2013-03-29,https://www.federalregister.gov/documents/full_text/xml/2013/03/29/2013-07374.xml
3/29/2013,"Yale Peabody Museum of Natural History, New Haven, CT",https://www.federalregister.gov/documents/2013/03/29/2013-07352/notice-of-intent-to-repatriate-cultural-items-yale-peabody-museum-of-natural-history-new-haven-ct,https://www.federalregister.gov/api/v1/documents/2013-07352?publication_date=2013-03-29,https://www.federalregister.gov/documents/full_text/xml/2013/03/29/2013-07352.xml
3/29/2013,"U.S. Department of the Interior, National Park Service, Natchez Trace Parkway, Tupelo, MS",https://www.federalregister.gov/documents/2013/03/29/2013-07371/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-national-park-service,https://www.federalregister.gov/api/v1/documents/2013-07371?publication_date=2013-03-29,https://www.federalregister.gov/documents/full_text/xml/2013/03/29/2013-07371.xml
3/1/2013,"San Francisco State University NAGPRA Program, San Francisco, CA",https://www.federalregister.gov/documents/2013/03/01/2013-04772/notice-of-intent-to-repatriate-cultural-items-san-francisco-state-university-nagpra-program-san,https://www.federalregister.gov/api/v1/documents/2013-04772?publication_date=2013-03-01,https://www.federalregister.gov/documents/full_text/xml/2013/03/01/2013-04772.xml
3/1/2013,"U.S. Department of the Interior, Bureau of Indian Affairs, Washington, DC",https://www.federalregister.gov/documents/2013/03/01/2013-04780/notice-of-intent-to-repatriate-cultural-items-us-department-of-the-interior-bureau-of-indian-affairs,https://www.federalregister.gov/api/v1/documents/2013-04780?publication_date=2013-03-01,https://www.federalregister.gov/documents/full_text/xml/2013/03/01/2013-04780.xml
3/1/2013,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2013/03/01/2013-04770/notice-of-intent-to-repatriate-cultural-items-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2013-04770?publication_date=2013-03-01,https://www.federalregister.gov/documents/full_text/xml/2013/03/01/2013-04770.xml
2/19/2013,"Grand Rapids Public Museum, Grand Rapids, MI",https://www.federalregister.gov/documents/2013/02/19/2013-03655/notice-of-intent-to-repatriate-cultural-items-grand-rapids-public-museum-grand-rapids-mi,https://www.federalregister.gov/api/v1/documents/2013-03655?publication_date=2013-02-19,https://www.federalregister.gov/documents/full_text/xml/2013/02/19/2013-03655.xml
2/19/2013,"Binghamton University, State University of New York, Binghamton, NY",https://www.federalregister.gov/documents/2013/02/19/2013-03654/notice-of-intent-to-repatriate-a-cultural-item-binghamton-university-state-university-of-new-york,https://www.federalregister.gov/api/v1/documents/2013-03654?publication_date=2013-02-19,https://www.federalregister.gov/documents/full_text/xml/2013/02/19/2013-03654.xml
2/19/2013,"Rochester Museum & Science Center, Rochester, NY",https://www.federalregister.gov/documents/2013/02/19/2013-03660/notice-of-intent-to-repatriate-cultural-items-rochester-museum-and-science-center-rochester-ny,https://www.federalregister.gov/api/v1/documents/2013-03660?publication_date=2013-02-19,https://www.federalregister.gov/documents/full_text/xml/2013/02/19/2013-03660.xml
1/24/2013,"Department of the Interior, Bureau of Land Management, Salt Lake City, UT",https://www.federalregister.gov/documents/2013/01/24/2013-01324/notice-of-intent-to-repatriate-a-cultural-item-department-of-the-interior-bureau-of-land-management,https://www.federalregister.gov/api/v1/documents/2013-01324?publication_date=2013-01-24,https://www.federalregister.gov/documents/full_text/xml/2013/01/24/2013-01324.xml
1/11/2013,"Northwest Museum of Arts & Culture, Spokane, WA",https://www.federalregister.gov/documents/2013/01/11/2013-00456/notice-of-intent-to-repatriate-cultural-items-northwest-museum-of-arts-and-culture-spokane-wa,https://www.federalregister.gov/api/v1/documents/2013-00456?publication_date=2013-01-11,https://www.federalregister.gov/documents/full_text/xml/2013/01/11/2013-00456.xml
12/18/2012,"New York State Museum, Albany, NY",https://www.federalregister.gov/documents/2012/12/18/2012-30455/notice-of-intent-to-repatriate-cultural-items-new-york-state-museum-albany-ny,https://www.federalregister.gov/api/v1/documents/2012-30455?publication_date=2012-12-18,https://www.federalregister.gov/documents/full_text/xml/2012/12/18/2012-30455.xml
11/16/2012,"The Museum of Indian Arts and Culture, Museum of New Mexico, Santa Fe, NM",https://www.federalregister.gov/documents/2012/11/16/2012-27955/notice-of-intent-to-repatriate-cultural-items-the-museum-of-indian-arts-and-culture-museum-of-new,https://www.federalregister.gov/api/v1/documents/2012-27955?publication_date=2012-11-16,https://www.federalregister.gov/documents/full_text/xml/2012/11/16/2012-27955.xml
10/24/2012,"American Museum of Natural History, New York, NY; Correction",https://www.federalregister.gov/documents/2012/10/24/2012-26223/notice-of-intent-to-repatriate-cultural-items-american-museum-of-natural-history-new-york-ny,https://www.federalregister.gov/api/v1/documents/2012-26223?publication_date=2012-10-24,https://www.federalregister.gov/documents/full_text/xml/2012/10/24/2012-26223.xml
10/11/2012,"Maxey Museum, Whitman College, Walla Walla, WA; Correction",https://www.federalregister.gov/documents/2012/10/11/2012-25048/notice-of-intent-to-repatriate-cultural-items-maxey-museum-whitman-college-walla-walla-wa-correction,https://www.federalregister.gov/api/v1/documents/2012-25048?publication_date=2012-10-11,https://www.federalregister.gov/documents/full_text/xml/2012/10/11/2012-25048.xml
10/1/2012,"Stanford University Archaeology Center, Stanford, CA",https://www.federalregister.gov/documents/2012/10/01/2012-24090/notice-of-intent-to-repatriate-cultural-items-stanford-university-archaeology-center-stanford-ca,https://www.federalregister.gov/api/v1/documents/2012-24090?publication_date=2012-10-01,https://www.federalregister.gov/documents/full_text/xml/2012/10/01/2012-24090.xml
9/28/2012,"San Francisco State University NAGPRA Program, San Francisco, CA",https://www.federalregister.gov/documents/2012/09/28/2012-23920/notice-of-intent-to-repatriate-cultural-items-san-francisco-state-university-nagpra-program-san,https://www.federalregister.gov/api/v1/documents/2012-23920?publication_date=2012-09-28,https://www.federalregister.gov/documents/full_text/xml/2012/09/28/2012-23920.xml
8/28/2012,"Arizona State Museum, University of Arizona, Tucson, AZ",https://www.federalregister.gov/documents/2012/08/28/2012-20949/notice-of-intent-to-repatriate-cultural-items-arizona-state-museum-university-of-arizona-tucson-az,https://www.federalregister.gov/api/v1/documents/2012-20949?publication_date=2012-08-28,https://www.federalregister.gov/documents/full_text/xml/2012/08/28/2012-20949.xml
